date,stat,pitcher,name,book,line,over_dec,under_dec
2026-08-01,ks,Miles Mikolas,miles mikolas,draftkings,2.5,2.1,1.7143
2026-08-01,ks,Miles Mikolas,miles mikolas,fanduel,2.5,1.9804,1.8
2026-08-01,ks,Parker Messick,parker messick,betmgm,4.5,1.6667,2.1
2026-08-01,ks,Parker Messick,parker messick,betonlineag,4.5,1.641,2.21
2026-08-01,ks,Parker Messick,parker messick,betrivers,4.5,1.6993,2.08
2026-08-01,ks,Parker Messick,parker messick,bovada,4.5,1.5882,2.3
2026-08-01,ks,Parker Messick,parker messick,draftkings,4.5,1.6623,2.18
2026-08-01,ks,Parker Messick,parker messick,fanduel,4.5,1.5814,2.34
2026-08-01,ks,Payton Tolle,payton tolle,betmgm,5.5,2.05,1.6897
2026-08-01,ks,Payton Tolle,payton tolle,betonlineag,5.5,2.15,1.6711
2026-08-01,ks,Payton Tolle,payton tolle,betrivers,5.5,2.15,1.6452
2026-08-01,ks,Payton Tolle,payton tolle,bovada,5.5,2.2,1.625
2026-08-01,ks,Payton Tolle,payton tolle,draftkings,5.5,2.1,1.7143
2026-08-01,ks,Payton Tolle,payton tolle,fanduel,5.5,2.2,1.6494
2026-08-01,ks,Reynaldo Lopez,reynaldo lopez,betmgm,4.5,2.0,1.7407
2026-08-01,ks,Reynaldo Lopez,reynaldo lopez,betonlineag,4.5,2.09,1.7092
2026-08-01,ks,Reynaldo Lopez,reynaldo lopez,betrivers,4.5,2.15,1.6579
2026-08-01,ks,Reynaldo Lopez,reynaldo lopez,bovada,4.5,2.2,1.625
2026-08-01,ks,Reynaldo Lopez,reynaldo lopez,draftkings,4.5,2.05,1.7463
2026-08-01,ks,Reynaldo Lopez,reynaldo lopez,fanduel,4.5,2.22,1.641
2026-08-01,ks,Robert Gasser,robert gasser,betmgm,4.5,1.7143,2.05
2026-08-01,ks,Robert Gasser,robert gasser,betonlineag,4.5,1.6803,2.14
2026-08-01,ks,Robert Gasser,robert gasser,betrivers,6.5,2.0,1.7463
2026-08-01,ks,Robert Gasser,robert gasser,bovada,4.5,1.6667,2.15
2026-08-01,ks,Robert Gasser,robert gasser,draftkings,4.5,1.6369,2.23
2026-08-01,ks,Robert Gasser,robert gasser,fanduel,4.5,1.6667,2.18
2026-08-01,ks,Ronel Blanco,ronel blanco,betmgm,5.5,2.15,1.6452
2026-08-01,ks,Ronel Blanco,ronel blanco,betonlineag,5.5,2.17,1.6579
2026-08-01,ks,Ronel Blanco,ronel blanco,betrivers,5.5,2.18,1.6369
2026-08-01,ks,Ronel Blanco,ronel blanco,bovada,5.5,2.15,1.6667
2026-08-01,ks,Ronel Blanco,ronel blanco,draftkings,5.5,2.27,1.6173
2026-08-01,ks,Ronel Blanco,ronel blanco,fanduel,5.5,2.18,1.6667
2026-08-01,ks,Ryan Feltner,ryan feltner,betmgm,3.5,1.6452,2.15
2026-08-01,ks,Ryan Feltner,ryan feltner,betonlineag,3.5,1.6711,2.15
2026-08-01,ks,Ryan Feltner,ryan feltner,betrivers,3.5,1.6757,2.1
2026-08-01,ks,Ryan Feltner,ryan feltner,bovada,3.5,1.6897,2.1
2026-08-01,ks,Ryan Feltner,ryan feltner,draftkings,3.5,1.6452,2.21
2026-08-01,ks,Ryan Feltner,ryan feltner,fanduel,3.5,1.7042,2.12
2026-08-01,ks,Shane Baz,shane baz,betmgm,5.5,2.0,1.7407
2026-08-01,ks,Shane Baz,shane baz,betonlineag,5.5,2.07,1.7194
2026-08-01,ks,Shane Baz,shane baz,betrivers,5.5,1.9709,1.7692
2026-08-01,ks,Shane Baz,shane baz,bovada,5.5,2.1,1.6897
2026-08-01,ks,Shane Baz,shane baz,draftkings,5.5,2.06,1.7407
2026-08-01,ks,Shane Baz,shane baz,fanduel,5.5,2.1,1.7143
2026-08-01,ks,Tyler Mahle,tyler mahle,betmgm,4.5,2.25,1.6061
2026-08-01,ks,Tyler Mahle,tyler mahle,betonlineag,3.5,1.641,2.21
2026-08-01,ks,Tyler Mahle,tyler mahle,betrivers,3.5,1.6061,2.23
2026-08-01,ks,Tyler Mahle,tyler mahle,bovada,3.5,1.625,2.2
2026-08-01,ks,Tyler Mahle,tyler mahle,draftkings,3.5,1.6579,2.19
2026-08-01,ks,Tyler Mahle,tyler mahle,fanduel,3.5,1.625,2.24
2026-08-01,ks,Tyler Phillips,tyler phillips,betmgm,3.5,2.15,1.6452
2026-08-01,ks,Tyler Phillips,tyler phillips,betonlineag,3.5,2.0,1.7692
2026-08-01,ks,Tyler Phillips,tyler phillips,betrivers,3.5,1.9091,1.8264
2026-08-01,ks,Tyler Phillips,tyler phillips,bovada,3.5,1.9524,1.8
2026-08-01,ks,Tyler Phillips,tyler phillips,draftkings,3.5,1.9174,1.8547
2026-08-01,ks,Tyler Phillips,tyler phillips,fanduel,3.5,1.9615,1.8197
2026-08-01,ks,Walker Buehler,walker buehler,betmgm,4.5,2.0,1.7407
2026-08-01,ks,Walker Buehler,walker buehler,betonlineag,4.5,2.13,1.6803
2026-08-01,ks,Walker Buehler,walker buehler,betrivers,4.5,2.12,1.6757
2026-08-01,ks,Walker Buehler,walker buehler,bovada,4.5,2.25,1.6061
2026-08-01,ks,Walker Buehler,walker buehler,draftkings,4.5,2.13,1.6944
2026-08-01,ks,Walker Buehler,walker buehler,fanduel,4.5,2.26,1.6173
2026-08-01,ks,Yoshinobu Yamamoto,yoshinobu yamamoto,betmgm,6.5,2.05,1.6897
2026-08-01,ks,Yoshinobu Yamamoto,yoshinobu yamamoto,betonlineag,6.5,1.9901,1.7812
2026-08-01,ks,Yoshinobu Yamamoto,yoshinobu yamamoto,betrivers,6.5,2.0,1.7576
2026-08-01,ks,Yoshinobu Yamamoto,yoshinobu yamamoto,bovada,6.5,1.9524,1.8
2026-08-01,ks,Yoshinobu Yamamoto,yoshinobu yamamoto,draftkings,6.5,1.9346,1.8403
2026-08-01,ks,Yoshinobu Yamamoto,yoshinobu yamamoto,fanduel,6.5,1.9804,1.8
2026-08-01,ks,Zach Thornton,zach thornton,betmgm,3.5,1.6452,2.15
2026-08-01,ks,Zach Thornton,zach thornton,betonlineag,4.5,2.26,1.6098
2026-08-01,ks,Zach Thornton,zach thornton,betrivers,4.5,2.23,1.6061
2026-08-01,ks,Zach Thornton,zach thornton,bovada,4.5,2.3,1.5882
2026-08-01,ks,Zach Thornton,zach thornton,draftkings,4.5,2.2,1.6536
2026-08-01,ks,Zach Thornton,zach thornton,fanduel,4.5,2.34,1.5814
2026-08-01,outs,Connor Prielipp,connor prielipp,bovada,16.5,1.9524,1.7407
2026-08-01,outs,Connor Prielipp,connor prielipp,draftkings,16.5,1.9804,1.7634
2026-08-01,outs,Cristopher Sanchez,cristopher sanchez,bovada,17.5,1.5556,2.4
2026-08-01,outs,Cristopher Sanchez,cristopher sanchez,draftkings,17.5,1.5464,2.37
2026-08-01,outs,Drew Rasmussen,drew rasmussen,bovada,17.5,1.8333,1.8333
2026-08-01,outs,Drew Rasmussen,drew rasmussen,draftkings,17.5,1.8696,1.8621
2026-08-01,outs,Jack Perkins,jack perkins,bovada,14.5,1.625,2.2
2026-08-01,outs,Jack Perkins,jack perkins,draftkings,14.5,1.641,2.17
2026-08-01,outs,Jacob deGrom,jacob degrom,bovada,17.5,1.625,2.2
2026-08-01,outs,Jacob deGrom,jacob degrom,draftkings,17.5,1.641,2.17
2026-08-01,outs,Kevin Gausman,kevin gausman,bovada,17.5,1.6061,2.25
2026-08-01,outs,Kevin Gausman,kevin gausman,draftkings,17.5,1.6173,2.22
2026-08-01,outs,Kohl Drake,kohl drake,bovada,14.5,1.6061,2.25
2026-08-01,outs,Kohl Drake,kohl drake,draftkings,14.5,1.6135,2.22
2026-08-01,outs,Logan Gilbert,logan gilbert,bovada,18.5,2.15,1.6452
2026-08-01,outs,Logan Gilbert,logan gilbert,draftkings,18.5,2.14,1.6579
2026-08-01,outs,Luinder Avila,luinder avila,bovada,14.5,1.6667,2.1
2026-08-01,outs,Luinder Avila,luinder avila,draftkings,14.5,1.6803,2.11
2026-08-01,outs,Parker Messick,parker messick,bovada,17.5,1.7407,1.9524
2026-08-01,outs,Parker Messick,parker messick,draftkings,17.5,1.7692,1.9804
2026-08-01,outs,Payton Tolle,payton tolle,bovada,16.5,1.6897,2.05
2026-08-01,outs,Payton Tolle,payton tolle,draftkings,16.5,1.7812,1.9615
2026-08-01,outs,Reynaldo Lopez,reynaldo lopez,bovada,15.5,2.0,1.7143
2026-08-01,outs,Reynaldo Lopez,reynaldo lopez,draftkings,15.5,2.01,1.7463
2026-08-01,outs,Robert Gasser,robert gasser,bovada,15.5,1.7407,1.9524
2026-08-01,outs,Robert Gasser,robert gasser,draftkings,15.5,1.7812,1.9709
2026-08-01,outs,Ronel Blanco,ronel blanco,bovada,15.5,1.8696,1.8
2026-08-01,outs,Ronel Blanco,ronel blanco,draftkings,15.5,1.9259,1.813
2026-08-01,outs,Ryan Feltner,ryan feltner,bovada,15.5,2.1,1.6667
2026-08-01,outs,Ryan Feltner,ryan feltner,draftkings,15.5,2.09,1.6897
2026-08-01,outs,Shane Baz,shane baz,bovada,17.5,1.7143,2.0
2026-08-01,outs,Shane Baz,shane baz,draftkings,17.5,1.7353,2.02
2026-08-01,outs,Tyler Phillips,tyler phillips,bovada,14.5,2.0,1.7143
2026-08-01,outs,Tyler Phillips,tyler phillips,draftkings,14.5,2.02,1.7407
2026-08-01,outs,Walker Buehler,walker buehler,bovada,15.5,2.1,1.6667
2026-08-01,outs,Walker Buehler,walker buehler,draftkings,15.5,2.09,1.6897
2026-08-01,outs,Yoshinobu Yamamoto,yoshinobu yamamoto,bovada,19.5,2.0,1.7143
2026-08-01,outs,Yoshinobu Yamamoto,yoshinobu yamamoto,draftkings,19.5,2.03,1.7353
2026-08-01,outs,Zach Thornton,zach thornton,bovada,17.5,1.8696,1.8
2026-08-01,outs,Zach Thornton,zach thornton,draftkings,17.5,1.8929,1.8403
