date,stat,pitcher,name,book,line,over_dec,under_dec
2026-07-03,hits,Reid Detmers,reid detmers,bovada,4.5,1.6897,2.05
2026-07-03,hits,Reid Detmers,reid detmers,draftkings,4.5,1.7194,2.05
2026-07-03,hits,Ryan Feltner,ryan feltner,betmgm,6.5,2.0,1.7407
2026-07-03,hits,Ryan Feltner,ryan feltner,bovada,6.5,1.8696,1.8
2026-07-03,hits,Ryan Feltner,ryan feltner,draftkings,6.5,1.9174,1.8264
2026-07-03,hits,Shohei Ohtani,shohei ohtani,betmgm,4.5,2.2,1.625
2026-07-03,hits,Shohei Ohtani,shohei ohtani,bovada,3.5,1.5882,2.3
2026-07-03,hits,Shohei Ohtani,shohei ohtani,draftkings,3.5,1.5882,2.27
2026-07-03,hits,Spencer Arrighetti,spencer arrighetti,betmgm,4.5,1.7407,2.0
2026-07-03,hits,Spencer Arrighetti,spencer arrighetti,bovada,4.5,1.6452,2.15
2026-07-03,hits,Spencer Arrighetti,spencer arrighetti,draftkings,4.5,1.641,2.17
2026-07-03,hits,Trevor Rogers,trevor rogers,betmgm,5.5,1.9524,1.8
2026-07-03,hits,Trevor Rogers,trevor rogers,bovada,5.5,2.05,1.6897
2026-07-03,hits,Trevor Rogers,trevor rogers,draftkings,5.5,2.08,1.6944
2026-07-03,hits,Tyler Phillips,tyler phillips,betmgm,5.5,1.8,1.9524
2026-07-03,hits,Tyler Phillips,tyler phillips,bovada,5.5,1.6667,2.1
2026-07-03,hits,Tyler Phillips,tyler phillips,draftkings,5.5,1.6897,2.09
2026-07-03,ks,Andre Pallante,andre pallante,betmgm,3.5,1.6667,2.1
2026-07-03,ks,Andre Pallante,andre pallante,betonlineag,3.5,1.6803,2.13
2026-07-03,ks,Andre Pallante,andre pallante,betrivers,3.5,1.6667,2.12
2026-07-03,ks,Andre Pallante,andre pallante,bovada,3.5,1.6897,2.1
2026-07-03,ks,Andre Pallante,andre pallante,draftkings,3.5,1.6711,2.16
2026-07-03,ks,Andre Pallante,andre pallante,fanduel,3.5,1.7042,2.12
2026-07-03,ks,Anthony Kay,anthony kay,betmgm,4.5,1.6897,2.05
2026-07-03,ks,Anthony Kay,anthony kay,betonlineag,4.5,1.6803,2.13
2026-07-03,ks,Anthony Kay,anthony kay,betrivers,5.5,2.25,1.5988
2026-07-03,ks,Anthony Kay,anthony kay,bovada,4.5,1.6897,2.1
2026-07-03,ks,Anthony Kay,anthony kay,draftkings,4.5,1.6579,2.19
2026-07-03,ks,Anthony Kay,anthony kay,fanduel,4.5,1.7246,2.08
2026-07-03,ks,Brady Singer,brady singer,betmgm,4.5,1.6452,2.15
2026-07-03,ks,Brady Singer,brady singer,betonlineag,5.5,2.17,1.6579
2026-07-03,ks,Brady Singer,brady singer,betrivers,4.5,1.6289,2.2
2026-07-03,ks,Brady Singer,brady singer,bovada,5.5,2.2,1.625
2026-07-03,ks,Brady Singer,brady singer,draftkings,5.5,2.17,1.6667
2026-07-03,ks,Brady Singer,brady singer,fanduel,5.5,2.24,1.6329
2026-07-03,ks,Christian Scott,christian scott,betmgm,4.5,1.8333,1.9091
2026-07-03,ks,Christian Scott,christian scott,betonlineag,4.5,1.8475,1.9091
2026-07-03,ks,Christian Scott,christian scott,betrivers,4.5,1.8929,1.8333
2026-07-03,ks,Christian Scott,christian scott,bovada,4.5,1.8696,1.8696
2026-07-03,ks,Christian Scott,christian scott,draftkings,4.5,1.8696,1.9009
2026-07-03,ks,Christian Scott,christian scott,fanduel,4.5,1.885,1.8696
2026-07-03,ks,Dylan Cease,dylan cease,betmgm,7.5,1.7692,1.9524
2026-07-03,ks,Dylan Cease,dylan cease,betonlineag,7.5,1.6211,2.24
2026-07-03,ks,Dylan Cease,dylan cease,betrivers,7.5,1.7092,2.07
2026-07-03,ks,Dylan Cease,dylan cease,bovada,7.5,1.6897,2.1
2026-07-03,ks,Dylan Cease,dylan cease,draftkings,7.5,1.6711,2.16
2026-07-03,ks,Dylan Cease,dylan cease,fanduel,7.5,1.641,2.22
2026-07-03,ks,Foster Griffin,foster griffin,betmgm,6.5,2.0,1.7407
2026-07-03,ks,Foster Griffin,foster griffin,betonlineag,6.5,2.03,1.7519
2026-07-03,ks,Foster Griffin,foster griffin,betrivers,5.5,1.6061,2.23
2026-07-03,ks,Foster Griffin,foster griffin,bovada,5.5,1.5882,2.3
2026-07-03,ks,Foster Griffin,foster griffin,draftkings,6.5,2.05,1.7463
2026-07-03,ks,Foster Griffin,foster griffin,fanduel,5.5,1.5747,2.36
2026-07-03,ks,Gavin Williams,gavin williams,betmgm,6.5,2.2,1.625
2026-07-03,ks,Gavin Williams,gavin williams,betonlineag,6.5,2.22,1.6289
2026-07-03,ks,Gavin Williams,gavin williams,betrivers,5.5,1.6173,2.2
2026-07-03,ks,Gavin Williams,gavin williams,bovada,5.5,1.5882,2.3
2026-07-03,ks,Gavin Williams,gavin williams,draftkings,6.5,2.22,1.641
2026-07-03,ks,Gavin Williams,gavin williams,fanduel,5.5,1.6024,2.3
2026-07-03,ks,Gerrit Cole,gerrit cole,betmgm,5.5,2.0,1.7407
2026-07-03,ks,Gerrit Cole,gerrit cole,betonlineag,5.5,1.9091,1.8475
2026-07-03,ks,Gerrit Cole,gerrit cole,betrivers,5.5,1.8696,1.8696
2026-07-03,ks,Gerrit Cole,gerrit cole,bovada,5.5,1.8696,1.8696
2026-07-03,ks,Gerrit Cole,gerrit cole,draftkings,5.5,1.9174,1.8547
2026-07-03,ks,Gerrit Cole,gerrit cole,fanduel,5.5,1.9009,1.8696
2026-07-03,ks,Grant Holmes,grant holmes,betmgm,4.5,1.8,1.9524
2026-07-03,ks,Grant Holmes,grant holmes,betonlineag,4.5,1.7874,1.9804
2026-07-03,ks,Grant Holmes,grant holmes,betrivers,4.5,1.8197,1.9174
2026-07-03,ks,Grant Holmes,grant holmes,bovada,4.5,1.8,1.9524
2026-07-03,ks,Grant Holmes,grant holmes,draftkings,4.5,1.7812,2.01
2026-07-03,ks,Grant Holmes,grant holmes,fanduel,4.5,1.8197,1.9615
2026-07-03,ks,Jack Perkins,jack perkins,betmgm,5.5,2.05,1.7143
2026-07-03,ks,Jack Perkins,jack perkins,betonlineag,5.5,2.15,1.6711
2026-07-03,ks,Jack Perkins,jack perkins,betrivers,5.5,2.15,1.6452
2026-07-03,ks,Jack Perkins,jack perkins,bovada,5.5,2.15,1.6667
2026-07-03,ks,Jack Perkins,jack perkins,draftkings,5.5,2.22,1.641
2026-07-03,ks,Jack Perkins,jack perkins,fanduel,5.5,2.18,1.6667
2026-07-03,ks,Jake Bennett,jake bennett,betmgm,4.5,1.7407,2.0
2026-07-03,ks,Jake Bennett,jake bennett,betonlineag,4.5,1.6993,2.1
2026-07-03,ks,Jake Bennett,jake bennett,betrivers,4.5,1.7299,2.04
2026-07-03,ks,Jake Bennett,jake bennett,bovada,4.5,1.7407,2.05
2026-07-03,ks,Jake Bennett,jake bennett,draftkings,4.5,1.6711,2.17
2026-07-03,ks,Jake Bennett,jake bennett,fanduel,4.5,1.6494,2.2
2026-07-03,ks,Jose Cabrera,jose cabrera,betonlineag,3.5,1.641,2.21
2026-07-03,ks,Jose Cabrera,jose cabrera,betrivers,3.5,1.6061,2.23
2026-07-03,ks,Jose Cabrera,jose cabrera,bovada,3.5,1.6061,2.25
2026-07-03,ks,Jose Cabrera,jose cabrera,draftkings,3.5,1.6061,2.29
2026-07-03,ks,Jose Cabrera,jose cabrera,fanduel,3.5,1.6173,2.26
2026-07-03,ks,Kyle Harrison,kyle harrison,betmgm,4.5,1.625,2.2
2026-07-03,ks,Kyle Harrison,kyle harrison,betonlineag,5.5,2.28,1.5988
2026-07-03,ks,Kyle Harrison,kyle harrison,betrivers,5.5,2.18,1.6369
2026-07-03,ks,Kyle Harrison,kyle harrison,bovada,5.5,2.3,1.5882
2026-07-03,ks,Kyle Harrison,kyle harrison,draftkings,5.5,2.23,1.6369
2026-07-03,ks,Kyle Harrison,kyle harrison,fanduel,5.5,2.32,1.5882
2026-07-03,ks,Luis Castillo,luis castillo,betmgm,4.5,1.7407,2.0
2026-07-03,ks,Luis Castillo,luis castillo,betonlineag,4.5,1.6993,2.1
2026-07-03,ks,Luis Castillo,luis castillo,betrivers,4.5,1.6369,2.18
2026-07-03,ks,Luis Castillo,luis castillo,bovada,4.5,1.6667,2.15
2026-07-03,ks,Luis Castillo,luis castillo,draftkings,4.5,1.6329,2.23
2026-07-03,ks,Luis Castillo,luis castillo,fanduel,4.5,1.6757,2.16
2026-07-03,ks,Michael King,michael king,betmgm,4.5,1.9091,1.8333
2026-07-03,ks,Michael King,michael king,betonlineag,4.5,1.7874,1.9804
2026-07-03,ks,Michael King,michael king,betrivers,4.5,1.8197,1.9174
2026-07-03,ks,Michael King,michael king,bovada,4.5,1.7407,2.05
2026-07-03,ks,Michael King,michael king,draftkings,4.5,1.7463,2.05
2026-07-03,ks,Michael King,michael king,fanduel,4.5,1.7353,2.06
2026-07-03,ks,Mike Paredes,mike paredes,betmgm,3.5,2.2,1.625
2026-07-03,ks,Mike Paredes,mike paredes,betonlineag,3.5,2.09,1.7092
2026-07-03,ks,Mike Paredes,mike paredes,betrivers,3.5,2.02,1.7353
2026-07-03,ks,Mike Paredes,mike paredes,bovada,3.5,2.0,1.7692
2026-07-03,ks,Mike Paredes,mike paredes,draftkings,3.5,2.02,1.7692
2026-07-03,ks,Mike Paredes,mike paredes,fanduel,3.5,2.02,1.7692
2026-07-03,ks,Mitch Keller,mitch keller,betmgm,3.5,1.6667,2.1
2026-07-03,ks,Mitch Keller,mitch keller,betonlineag,3.5,1.6579,2.17
2026-07-03,ks,Mitch Keller,mitch keller,betrivers,3.5,1.5988,2.25
2026-07-03,ks,Mitch Keller,mitch keller,bovada,3.5,1.625,2.2
2026-07-03,ks,Mitch Keller,mitch keller,draftkings,3.5,1.6211,2.26
2026-07-03,ks,Mitch Keller,mitch keller,fanduel,3.5,1.641,2.22
2026-07-03,ks,Nick Martinez,nick martinez,betmgm,3.5,1.6061,2.25
2026-07-03,ks,Nick Martinez,nick martinez,betonlineag,4.5,2.26,1.6098
2026-07-03,ks,Nick Martinez,nick martinez,betrivers,4.5,2.32,1.565
2026-07-03,ks,Nick Martinez,nick martinez,bovada,4.5,2.2,1.625
2026-07-03,ks,Nick Martinez,nick martinez,draftkings,4.5,2.27,1.6135
2026-07-03,ks,Nick Martinez,nick martinez,fanduel,4.5,2.22,1.641
2026-07-03,ks,Reid Detmers,reid detmers,betmgm,6.5,1.7692,1.9524
2026-07-03,ks,Reid Detmers,reid detmers,betonlineag,6.5,1.7194,2.07
2026-07-03,ks,Reid Detmers,reid detmers,betrivers,6.5,1.7692,1.9709
2026-07-03,ks,Reid Detmers,reid detmers,bovada,6.5,1.6897,2.1
2026-07-03,ks,Reid Detmers,reid detmers,draftkings,6.5,1.6849,2.14
2026-07-03,ks,Reid Detmers,reid detmers,fanduel,6.5,1.7143,2.1
2026-07-03,ks,Ryan Feltner,ryan feltner,betmgm,3.5,2.05,1.7143
2026-07-03,ks,Ryan Feltner,ryan feltner,betonlineag,3.5,2.18,1.6494
2026-07-03,ks,Ryan Feltner,ryan feltner,betrivers,3.5,2.35,1.5495
2026-07-03,ks,Ryan Feltner,ryan feltner,bovada,3.5,2.2,1.625
2026-07-03,ks,Ryan Feltner,ryan feltner,draftkings,3.5,2.23,1.6369
2026-07-03,ks,Ryan Feltner,ryan feltner,fanduel,3.5,2.22,1.641
2026-07-03,ks,Shohei Ohtani,shohei ohtani,betmgm,6.5,1.8333,1.9091
2026-07-03,ks,Shohei Ohtani,shohei ohtani,betonlineag,6.5,1.7576,2.02
2026-07-03,ks,Shohei Ohtani,shohei ohtani,betrivers,6.5,1.7874,1.9434
2026-07-03,ks,Shohei Ohtani,shohei ohtani,bovada,6.5,1.7692,2.0
2026-07-03,ks,Shohei Ohtani,shohei ohtani,draftkings,6.5,1.6944,2.13
2026-07-03,ks,Shohei Ohtani,shohei ohtani,fanduel,6.5,1.7812,2.0
2026-07-03,ks,Spencer Arrighetti,spencer arrighetti,betmgm,5.5,2.05,1.7143
2026-07-03,ks,Spencer Arrighetti,spencer arrighetti,betonlineag,5.5,2.07,1.7194
2026-07-03,ks,Spencer Arrighetti,spencer arrighetti,betrivers,5.5,2.04,1.7299
2026-07-03,ks,Spencer Arrighetti,spencer arrighetti,bovada,5.5,2.0,1.7692
2026-07-03,ks,Spencer Arrighetti,spencer arrighetti,draftkings,5.5,2.07,1.7299
2026-07-03,ks,Spencer Arrighetti,spencer arrighetti,fanduel,5.5,2.02,1.7692
2026-07-03,ks,Trevor Rogers,trevor rogers,betmgm,5.5,1.9524,1.8
2026-07-03,ks,Trevor Rogers,trevor rogers,betonlineag,5.5,1.9709,1.8
2026-07-03,ks,Trevor Rogers,trevor rogers,betrivers,5.5,2.05,1.7194
2026-07-03,ks,Trevor Rogers,trevor rogers,bovada,5.5,2.05,1.7407
2026-07-03,ks,Trevor Rogers,trevor rogers,draftkings,5.5,1.9709,1.8065
2026-07-03,ks,Trevor Rogers,trevor rogers,fanduel,5.5,2.04,1.7576
2026-07-03,ks,Tyler Phillips,tyler phillips,betmgm,3.5,1.625,2.2
2026-07-03,ks,Tyler Phillips,tyler phillips,betonlineag,4.5,2.2,1.641
2026-07-03,ks,Tyler Phillips,tyler phillips,betrivers,4.5,2.25,1.5988
2026-07-03,ks,Tyler Phillips,tyler phillips,bovada,4.5,2.2,1.625
2026-07-03,ks,Tyler Phillips,tyler phillips,draftkings,4.5,2.2,1.6536
2026-07-03,ks,Tyler Phillips,tyler phillips,fanduel,4.5,2.22,1.641
2026-07-03,outs,Andre Pallante,andre pallante,bovada,17.5,2.25,1.6061
2026-07-03,outs,Andre Pallante,andre pallante,draftkings,17.5,2.21,1.6173
2026-07-03,outs,Anthony Kay,anthony kay,bovada,15.5,1.8333,1.8333
2026-07-03,outs,Anthony Kay,anthony kay,draftkings,15.5,1.8696,1.8621
2026-07-03,outs,Anthony Kay,anthony kay,fanduel,15.5,1.8772,1.8772
2026-07-03,outs,Brady Singer,brady singer,bovada,15.5,1.9091,1.7692
2026-07-03,outs,Brady Singer,brady singer,draftkings,15.5,1.9524,1.7874
2026-07-03,outs,Brady Singer,brady singer,fanduel,15.5,2.1,1.6757
2026-07-03,outs,Christian Scott,christian scott,betmgm,14.5,1.5405,2.35
2026-07-03,outs,Christian Scott,christian scott,bovada,14.5,1.6061,2.25
2026-07-03,outs,Christian Scott,christian scott,draftkings,14.5,1.6135,2.23
2026-07-03,outs,Christian Scott,christian scott,fanduel,14.5,1.4762,2.52
2026-07-03,outs,Dylan Cease,dylan cease,betmgm,17.5,1.7143,2.0
2026-07-03,outs,Dylan Cease,dylan cease,bovada,17.5,1.6897,2.05
2026-07-03,outs,Dylan Cease,dylan cease,draftkings,17.5,1.7194,2.05
2026-07-03,outs,Dylan Cease,dylan cease,fanduel,17.5,1.7246,2.04
2026-07-03,outs,Foster Griffin,foster griffin,betmgm,17.5,1.625,2.2
2026-07-03,outs,Foster Griffin,foster griffin,bovada,17.5,1.6061,2.25
2026-07-03,outs,Foster Griffin,foster griffin,draftkings,17.5,1.6135,2.22
2026-07-03,outs,Foster Griffin,foster griffin,fanduel,17.5,1.5618,2.3
2026-07-03,outs,Gavin Williams,gavin williams,bovada,17.5,1.7407,1.9524
2026-07-03,outs,Gavin Williams,gavin williams,draftkings,17.5,1.7692,1.9804
2026-07-03,outs,Gavin Williams,gavin williams,fanduel,17.5,1.7246,2.04
2026-07-03,outs,Gerrit Cole,gerrit cole,betmgm,17.5,1.7692,1.9524
2026-07-03,outs,Gerrit Cole,gerrit cole,bovada,17.5,1.8,1.8696
2026-07-03,outs,Gerrit Cole,gerrit cole,draftkings,17.5,1.8264,1.9174
2026-07-03,outs,Gerrit Cole,gerrit cole,fanduel,17.5,1.8,1.9091
2026-07-03,outs,Grant Holmes,grant holmes,betmgm,14.5,1.7143,2.0
2026-07-03,outs,Grant Holmes,grant holmes,bovada,14.5,1.7143,2.0
2026-07-03,outs,Grant Holmes,grant holmes,draftkings,14.5,1.7463,2.01
2026-07-03,outs,Grant Holmes,grant holmes,fanduel,14.5,1.7246,2.02
2026-07-03,outs,Jack Perkins,jack perkins,betmgm,14.5,1.6061,2.25
2026-07-03,outs,Jack Perkins,jack perkins,bovada,14.5,1.6897,2.05
2026-07-03,outs,Jack Perkins,jack perkins,draftkings,14.5,1.7194,2.05
2026-07-03,outs,Jack Perkins,jack perkins,fanduel,14.5,1.7246,2.02
2026-07-03,outs,Jake Bennett,jake bennett,betmgm,15.5,2.05,1.6897
2026-07-03,outs,Jake Bennett,jake bennett,bovada,15.5,2.0,1.7143
2026-07-03,outs,Jake Bennett,jake bennett,draftkings,15.5,2.02,1.7353
2026-07-03,outs,Jake Bennett,jake bennett,fanduel,15.5,2.0,1.7353
2026-07-03,outs,Jose Cabrera,jose cabrera,bovada,15.5,2.2,1.625
2026-07-03,outs,Jose Cabrera,jose cabrera,draftkings,15.5,2.17,1.641
2026-07-03,outs,Jose Cabrera,jose cabrera,fanduel,14.5,1.6579,2.1
2026-07-03,outs,Kyle Harrison,kyle harrison,betmgm,16.5,1.8,1.9091
2026-07-03,outs,Kyle Harrison,kyle harrison,bovada,16.5,1.8,1.8696
2026-07-03,outs,Kyle Harrison,kyle harrison,draftkings,16.5,1.8197,1.9174
2026-07-03,outs,Kyle Harrison,kyle harrison,fanduel,16.5,1.7576,2.0
2026-07-03,outs,Luis Castillo,luis castillo,betmgm,17.5,1.8696,1.8475
2026-07-03,outs,Luis Castillo,luis castillo,bovada,17.5,1.8333,1.8333
2026-07-03,outs,Luis Castillo,luis castillo,draftkings,17.5,1.8696,1.8696
2026-07-03,outs,Michael King,michael king,betmgm,15.5,1.9524,1.7692
2026-07-03,outs,Michael King,michael king,bovada,15.5,1.9524,1.7407
2026-07-03,outs,Michael King,michael king,draftkings,15.5,1.9901,1.7576
2026-07-03,outs,Michael King,michael king,fanduel,15.5,2.0,1.7692
2026-07-03,outs,Mike Paredes,mike paredes,betmgm,14.5,1.9091,1.8333
2026-07-03,outs,Mike Paredes,mike paredes,bovada,14.5,1.8696,1.8
2026-07-03,outs,Mike Paredes,mike paredes,draftkings,14.5,1.9174,1.8264
2026-07-03,outs,Mike Paredes,mike paredes,fanduel,14.5,1.9804,1.7692
2026-07-03,outs,Mitch Keller,mitch keller,betmgm,16.5,1.7692,1.9524
2026-07-03,outs,Nick Martinez,nick martinez,betmgm,17.5,1.8333,1.8696
2026-07-03,outs,Nick Martinez,nick martinez,bovada,17.5,2.0,1.7143
2026-07-03,outs,Nick Martinez,nick martinez,draftkings,17.5,2.03,1.7299
2026-07-03,outs,Nick Martinez,nick martinez,fanduel,17.5,1.8772,1.8475
2026-07-03,outs,Reid Detmers,reid detmers,betmgm,17.5,1.8,1.9524
2026-07-03,outs,Reid Detmers,reid detmers,bovada,17.5,1.8333,1.8333
2026-07-03,outs,Reid Detmers,reid detmers,draftkings,17.5,1.8696,1.8621
2026-07-03,outs,Reid Detmers,reid detmers,fanduel,17.5,1.9434,1.7812
2026-07-03,outs,Ryan Feltner,ryan feltner,betmgm,15.5,1.9091,1.8333
2026-07-03,outs,Ryan Feltner,ryan feltner,bovada,15.5,1.9091,1.7692
2026-07-03,outs,Ryan Feltner,ryan feltner,draftkings,15.5,1.9434,1.7937
2026-07-03,outs,Shohei Ohtani,shohei ohtani,betmgm,17.5,1.4545,2.55
2026-07-03,outs,Shohei Ohtani,shohei ohtani,bovada,17.5,1.5263,2.45
2026-07-03,outs,Shohei Ohtani,shohei ohtani,draftkings,17.5,1.5236,2.43
2026-07-03,outs,Shohei Ohtani,shohei ohtani,fanduel,17.5,1.5,2.48
2026-07-03,outs,Spencer Arrighetti,spencer arrighetti,betmgm,15.5,1.7692,1.9524
2026-07-03,outs,Spencer Arrighetti,spencer arrighetti,bovada,15.5,1.7407,1.9524
2026-07-03,outs,Spencer Arrighetti,spencer arrighetti,draftkings,15.5,1.7692,1.9804
2026-07-03,outs,Spencer Arrighetti,spencer arrighetti,fanduel,16.5,1.9091,1.8197
2026-07-03,outs,Tyler Phillips,tyler phillips,betmgm,16.5,1.8475,1.8696
2026-07-03,outs,Tyler Phillips,tyler phillips,bovada,15.5,1.8,1.8696
2026-07-03,outs,Tyler Phillips,tyler phillips,draftkings,15.5,1.8403,1.8929
2026-07-03,outs,Tyler Phillips,tyler phillips,fanduel,15.5,1.8197,1.9259
