date,stat,pitcher,name,book,line,over_dec,under_dec
2026-08-03,ks,Bubba Chandler,bubba chandler,betmgm,4.5,1.6667,2.1
2026-08-03,ks,Bubba Chandler,bubba chandler,betonlineag,4.5,1.6803,2.14
2026-08-03,ks,Bubba Chandler,bubba chandler,bovada,4.5,1.6897,2.1
2026-08-03,ks,Bubba Chandler,bubba chandler,draftkings,4.5,1.6536,2.2
2026-08-03,ks,Bubba Chandler,bubba chandler,fanduel,4.5,1.7246,2.08
2026-08-03,ks,Cam Schlittler,cam schlittler,betmgm,7.5,2.15,1.6452
2026-08-03,ks,Cam Schlittler,cam schlittler,betonlineag,6.5,1.6897,2.12
2026-08-03,ks,Cam Schlittler,cam schlittler,betrivers,7.5,2.12,1.6667
2026-08-03,ks,Cam Schlittler,cam schlittler,bovada,6.5,1.6897,2.1
2026-08-03,ks,Cam Schlittler,cam schlittler,draftkings,6.5,1.6849,2.14
2026-08-03,ks,Cam Schlittler,cam schlittler,fanduel,6.5,1.7042,2.12
2026-08-03,ks,Cristian Javier,cristian javier,betmgm,4.5,2.35,1.5405
2026-08-03,ks,Cristian Javier,cristian javier,betonlineag,3.5,1.6711,2.15
2026-08-03,ks,Cristian Javier,cristian javier,betrivers,3.5,1.7463,2.0
2026-08-03,ks,Cristian Javier,cristian javier,bovada,3.5,1.625,2.2
2026-08-03,ks,Cristian Javier,cristian javier,draftkings,3.5,1.7353,2.07
2026-08-03,ks,Cristian Javier,cristian javier,fanduel,3.5,1.6494,2.2
2026-08-03,ks,Ian Seymour,ian seymour,betmgm,4.5,1.625,2.2
2026-08-03,ks,Ian Seymour,ian seymour,betonlineag,4.5,1.7194,2.07
2026-08-03,ks,Ian Seymour,ian seymour,betrivers,4.5,1.7353,2.02
2026-08-03,ks,Ian Seymour,ian seymour,bovada,4.5,1.6667,2.15
2026-08-03,ks,Ian Seymour,ian seymour,draftkings,4.5,1.7194,2.09
2026-08-03,ks,Ian Seymour,ian seymour,fanduel,4.5,1.6849,2.14
2026-08-03,ks,Logan Webb,logan webb,betmgm,5.5,2.25,1.6061
2026-08-03,ks,Logan Webb,logan webb,betonlineag,4.5,1.6211,2.23
2026-08-03,ks,Logan Webb,logan webb,betrivers,4.5,1.6667,2.12
2026-08-03,ks,Logan Webb,logan webb,bovada,4.5,1.625,2.2
2026-08-03,ks,Logan Webb,logan webb,draftkings,4.5,1.641,2.22
2026-08-03,ks,Logan Webb,logan webb,fanduel,4.5,1.625,2.24
2026-08-03,ks,Matthew Boyd,matthew boyd,betmgm,4.5,1.8333,1.9091
2026-08-03,ks,Matthew Boyd,matthew boyd,betonlineag,4.5,1.7407,2.04
2026-08-03,ks,Matthew Boyd,matthew boyd,betrivers,4.5,1.7463,2.0
2026-08-03,ks,Matthew Boyd,matthew boyd,bovada,4.5,1.6897,2.1
2026-08-03,ks,Matthew Boyd,matthew boyd,draftkings,4.5,1.7092,2.11
2026-08-03,ks,Matthew Boyd,matthew boyd,fanduel,4.5,1.7143,2.1
2026-08-03,ks,Michael King,michael king,betmgm,4.5,2.05,1.6897
2026-08-03,ks,Michael King,michael king,betonlineag,4.5,1.9709,1.8
2026-08-03,ks,Michael King,michael king,betrivers,4.5,1.8696,1.8696
2026-08-03,ks,Michael King,michael king,bovada,4.5,2.0,1.7692
2026-08-03,ks,Michael King,michael king,draftkings,4.5,2.04,1.7576
2026-08-03,ks,Michael King,michael king,fanduel,4.5,2.02,1.7692
2026-08-03,ks,Michael Lorenzen,michael lorenzen,betmgm,3.5,2.15,1.6452
2026-08-03,ks,Michael Lorenzen,michael lorenzen,betonlineag,3.5,2.3,1.5917
2026-08-03,ks,Michael Lorenzen,michael lorenzen,betrivers,3.5,2.25,1.5988
2026-08-03,ks,Michael Lorenzen,michael lorenzen,bovada,3.5,2.3,1.5882
2026-08-03,ks,Michael Lorenzen,michael lorenzen,draftkings,3.5,2.36,1.5747
2026-08-03,ks,Michael Lorenzen,michael lorenzen,fanduel,3.5,2.32,1.5882
2026-08-03,ks,Michael McGreevy,michael mcgreevy,betmgm,3.5,1.625,2.2
2026-08-03,ks,Michael McGreevy,michael mcgreevy,betonlineag,4.5,2.2,1.641
2026-08-03,ks,Michael McGreevy,michael mcgreevy,betrivers,3.5,1.565,2.32
2026-08-03,ks,Michael McGreevy,michael mcgreevy,bovada,4.5,2.25,1.6061
2026-08-03,ks,Michael McGreevy,michael mcgreevy,draftkings,4.5,2.19,1.6579
2026-08-03,ks,Michael McGreevy,michael mcgreevy,fanduel,4.5,2.26,1.6173
2026-08-03,ks,Shane Bieber,shane bieber,betmgm,4.5,2.35,1.5405
2026-08-03,ks,Shane Bieber,shane bieber,betonlineag,4.5,2.36,1.5587
2026-08-03,ks,Shane Bieber,shane bieber,betrivers,3.5,1.6993,2.07
2026-08-03,ks,Shane Bieber,shane bieber,bovada,3.5,1.6667,2.15
2026-08-03,ks,Shane Bieber,shane bieber,draftkings,4.5,2.29,1.6061
2026-08-03,ks,Shane Bieber,shane bieber,fanduel,3.5,1.6667,2.18
2026-08-03,outs,Aaron Nola,aaron nola,betmgm,16.5,1.7692,1.9524
2026-08-03,outs,Aaron Nola,aaron nola,bovada,16.5,1.7407,1.9524
2026-08-03,outs,Aaron Nola,aaron nola,draftkings,16.5,1.7812,1.9709
2026-08-03,outs,Aaron Nola,aaron nola,fanduel,17.5,2.2,1.6173
2026-08-03,outs,Andrew Alvarez,andrew alvarez,betmgm,12.5,1.7407,2.0
2026-08-03,outs,Andrew Alvarez,andrew alvarez,draftkings,14.5,1.9346,1.8065
2026-08-03,outs,Brandon Pfaadt,brandon pfaadt,betmgm,17.5,1.9524,1.7692
2026-08-03,outs,Brandon Pfaadt,brandon pfaadt,betonlineag,16.5,1.7407,1.9524
2026-08-03,outs,Brandon Pfaadt,brandon pfaadt,bovada,16.5,1.7143,2.0
2026-08-03,outs,Brandon Pfaadt,brandon pfaadt,draftkings,16.5,1.7576,2.0
2026-08-03,outs,Brandon Pfaadt,brandon pfaadt,fanduel,17.5,2.02,1.7246
2026-08-03,outs,Brandon Sproat,brandon sproat,betmgm,15.5,2.05,1.6897
2026-08-03,outs,Brandon Sproat,brandon sproat,bovada,15.5,2.15,1.6452
2026-08-03,outs,Brandon Sproat,brandon sproat,draftkings,15.5,2.13,1.6623
2026-08-03,outs,Brandon Sproat,brandon sproat,fanduel,15.5,2.16,1.6494
2026-08-03,outs,Bubba Chandler,bubba chandler,betmgm,15.5,2.1,1.6667
2026-08-03,outs,Bubba Chandler,bubba chandler,bovada,15.5,2.2,1.625
2026-08-03,outs,Bubba Chandler,bubba chandler,draftkings,15.5,2.21,1.6211
2026-08-03,outs,Bubba Chandler,bubba chandler,fanduel,15.5,2.3,1.5556
2026-08-03,outs,Cam Schlittler,cam schlittler,betmgm,18.5,2.4,1.5263
2026-08-03,outs,Cam Schlittler,cam schlittler,betonlineag,18.0,1.7143,2.0
2026-08-03,outs,Cam Schlittler,cam schlittler,bovada,18.5,2.2,1.625
2026-08-03,outs,Cam Schlittler,cam schlittler,draftkings,18.5,2.21,1.6211
2026-08-03,outs,Cam Schlittler,cam schlittler,fanduel,18.5,2.32,1.5618
2026-08-03,outs,Cristian Javier,cristian javier,betmgm,14.5,1.6897,2.05
2026-08-03,outs,Cristian Javier,cristian javier,bovada,14.5,1.6452,2.15
2026-08-03,outs,Cristian Javier,cristian javier,draftkings,14.5,1.6369,2.18
2026-08-03,outs,Cristian Javier,cristian javier,fanduel,14.5,1.7143,2.04
2026-08-03,outs,Ian Seymour,ian seymour,betmgm,14.5,1.5405,2.35
2026-08-03,outs,Ian Seymour,ian seymour,bovada,14.5,1.5556,2.4
2026-08-03,outs,Ian Seymour,ian seymour,draftkings,14.5,1.5405,2.38
2026-08-03,outs,Ian Seymour,ian seymour,fanduel,14.5,1.5747,2.26
2026-08-03,outs,Logan Webb,logan webb,betmgm,18.5,2.15,1.6452
2026-08-03,outs,Logan Webb,logan webb,betonlineag,18.5,2.1,1.6667
2026-08-03,outs,Logan Webb,logan webb,bovada,18.5,2.15,1.6452
2026-08-03,outs,Logan Webb,logan webb,draftkings,18.5,2.13,1.6623
2026-08-03,outs,Logan Webb,logan webb,fanduel,18.5,2.14,1.6494
2026-08-03,outs,Matthew Boyd,matthew boyd,betmgm,17.5,1.7692,1.9524
2026-08-03,outs,Matthew Boyd,matthew boyd,betonlineag,17.5,1.6667,2.1
2026-08-03,outs,Matthew Boyd,matthew boyd,bovada,17.5,1.7143,2.0
2026-08-03,outs,Matthew Boyd,matthew boyd,draftkings,17.5,1.7299,2.03
2026-08-03,outs,Matthew Boyd,matthew boyd,fanduel,17.5,1.7353,2.02
2026-08-03,outs,Michael King,michael king,betmgm,17.5,1.8475,1.8696
2026-08-03,outs,Michael King,michael king,betonlineag,17.5,1.9091,1.7692
2026-08-03,outs,Michael King,michael king,bovada,17.5,1.9091,1.7692
2026-08-03,outs,Michael King,michael king,draftkings,17.5,1.9346,1.8065
2026-08-03,outs,Michael King,michael king,fanduel,17.5,1.9259,1.8197
2026-08-03,outs,Michael Lorenzen,michael lorenzen,betmgm,14.5,1.7143,2.0
2026-08-03,outs,Michael Lorenzen,michael lorenzen,bovada,14.5,1.7407,1.9524
2026-08-03,outs,Michael Lorenzen,michael lorenzen,draftkings,14.5,1.7812,1.9615
2026-08-03,outs,Michael Lorenzen,michael lorenzen,fanduel,14.5,1.7143,2.04
2026-08-03,outs,Michael McGreevy,michael mcgreevy,betmgm,16.5,1.9524,1.8
2026-08-03,outs,Michael McGreevy,michael mcgreevy,betonlineag,17.5,2.0,1.7143
2026-08-03,outs,Michael McGreevy,michael mcgreevy,bovada,17.5,2.0,1.7143
2026-08-03,outs,Michael McGreevy,michael mcgreevy,draftkings,17.5,2.03,1.7299
2026-08-03,outs,Michael McGreevy,michael mcgreevy,fanduel,17.5,2.08,1.6849
2026-08-03,outs,Shane Bieber,shane bieber,betmgm,15.5,2.15,1.6452
2026-08-03,outs,Shane Bieber,shane bieber,betonlineag,15.5,2.2,1.625
2026-08-03,outs,Shane Bieber,shane bieber,bovada,15.5,2.2,1.625
2026-08-03,outs,Shane Bieber,shane bieber,draftkings,15.5,2.21,1.6211
2026-08-03,outs,Shane Bieber,shane bieber,fanduel,15.5,2.12,1.6579
